"EG04_006 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG04_006.tcf]","Time (h)","H ds1.1 [EG04_006]","H ds1.2 [EG04_006]","H ds2.2 [EG04_006]","H ds3.2 [EG04_006]","H ds4.2 [EG04_006]","H ds5.2 [EG04_006]","H ds_weir.2 [EG04_006]","H FC01.01.1 [EG04_006]","H FC01.02.1 [EG04_006]","H FC01.03.1 [EG04_006]","H FC01.04.1 [EG04_006]","H FC01.05.1 [EG04_006]","H FC01.06.1 [EG04_006]","H FC01.07.1 [EG04_006]","H FC01.08.1 [EG04_006]","H FC01.09.1 [EG04_006]","H FC01.12.1 [EG04_006]","H FC01.12.2 [EG04_006]","H FC01.13.1 [EG04_006]","H FC01.14.1 [EG04_006]","H FC01.15.1 [EG04_006]","H FC01.16.1 [EG04_006]","H FC01.17.1 [EG04_006]","H FC01.18.1 [EG04_006]","H FC01.19.1 [EG04_006]","H FC01.1_R.1 [EG04_006]","H FC01.1_R.2 [EG04_006]","H FC01.20.1 [EG04_006]","H FC01.21.1 [EG04_006]","H FC01.22.1 [EG04_006]","H FC01.23.1 [EG04_006]","H FC01.24.1 [EG04_006]","H FC01.25.1 [EG04_006]","H FC01.26.1 [EG04_006]","H FC01.27.1 [EG04_006]","H FC01.28A.1 [EG04_006]","H FC01.28B.1 [EG04_006]","H FC01.29.1 [EG04_006]","H FC01.30.1 [EG04_006]","H FC01.31.1 [EG04_006]","H FC01.32.1 [EG04_006]","H FC01.33.1 [EG04_006]","H FC01.36.1 [EG04_006]","H FC01.37.1 [EG04_006]","H FC01.38.1 [EG04_006]","H FC01.39.1 [EG04_006]","H FC01.40.1 [EG04_006]","H FC02.01.1 [EG04_006]","H FC02.02.1 [EG04_006]","H FC02.03.1 [EG04_006]","H FC02.04.1 [EG04_006]","H FC02.05.1 [EG04_006]","H FC02.06.1 [EG04_006]"
     154,          2.550000,     37.6254,     37.2450,     36.8009,     36.4064,     34.5175,     33.3187,     32.5790,     37.9283,     37.9477,     37.9806,     38.2613,     38.4882,     38.5836,     38.5973,     38.6478,     38.9998,     39.4480,     39.0068,     40.2279,     40.4511,     40.6732,     40.8611,     40.9786,     40.9910,     40.9993,     45.6485,     45.4074,     41.1212,     41.1433,     41.1685,     41.2740,     41.4380,     41.9346,     42.3971,     42.7322,     43.3544,     43.7313,     44.2077,     44.3843,     44.5543,     44.6596,     45.2470,     46.2338,     46.5166,     46.7451,     47.3849,     49.3002,     41.2756,     41.2835,     41.3283,     42.9605,     42.9606,     43.9405
     155,          2.566667,     37.6042,     37.2305,     36.7823,     36.3833,     34.5074,     33.3119,     32.5790,     37.9128,     37.9321,     37.9648,     38.2451,     38.4713,     38.5661,     38.5798,     38.6300,     38.9840,     39.4389,     38.9909,     40.2170,     40.4385,     40.6591,     40.8454,     40.9620,     40.9743,     40.9825,     45.6289,     45.3955,     41.1039,     41.1259,     41.1510,     41.2569,     41.4217,     41.9190,     42.3799,     42.7136,     43.3325,     43.7079,     44.1827,     44.3590,     44.5292,     44.6348,     45.2394,     46.2115,     46.4926,     46.7203,     47.3606,     49.2838,     41.2585,     41.2666,     41.3137,     42.9571,     42.9571,     43.9367
     156,          2.583333,     37.5866,     37.2130,     36.7617,     36.3616,     34.4934,     33.3055,     32.5790,     37.8987,     37.9178,     37.9503,     38.2291,     38.4548,     38.5489,     38.5625,     38.6126,     38.9682,     39.4298,     38.9751,     40.2058,     40.4257,     40.6446,     40.8291,     40.9449,     40.9571,     40.9653,     45.6090,     45.3833,     41.0863,     41.1081,     41.1331,     41.2393,     41.4050,     41.9032,     42.3626,     42.6948,     43.3104,     43.6841,     44.1567,     44.3327,     44.5032,     44.6090,     45.2315,     46.1888,     46.4680,     46.6950,     47.3360,     49.2676,     41.2410,     41.2492,     41.2991,     42.9537,     42.9537,     43.9329
     157,          2.600000,     37.5709,     37.1966,     36.7410,     36.3428,     34.4740,     33.2980,     32.5790,     37.8849,     37.9039,     37.9361,     38.2133,     38.4384,     38.5318,     38.5453,     38.5951,     38.9520,     39.4198,     38.9588,     40.1941,     40.4125,     40.6296,     40.8123,     40.9272,     40.9393,     40.9474,     45.5887,     45.3708,     41.0679,     41.0896,     41.1145,     41.2212,     41.3879,     41.8868,     42.3444,     42.6751,     43.2871,     43.6587,     44.1300,     44.3058,     44.4765,     44.5825,     45.2235,     46.1655,     46.4429,     46.6696,     47.3129,     49.2587,     41.2229,     41.2315,     41.2845,     42.9503,     42.9503,     43.9303
     158,          2.616667,     37.5563,     37.1815,     36.7220,     36.3264,     34.4524,     33.2893,     32.5790,     37.8708,     37.8896,     37.9217,     38.1974,     38.4220,     38.5146,     38.5280,     38.5775,     38.9350,     39.4081,     38.9416,     40.1830,     40.3989,     40.6140,     40.7950,     40.9089,     40.9209,     40.9289,     45.5690,     45.3585,     41.0490,     41.0705,     41.0953,     41.2025,     41.3701,     41.8697,     42.3255,     42.6546,     43.2630,     43.6328,     44.1029,     44.2786,     44.4496,     44.5559,     45.2155,     46.1428,     46.4186,     46.6458,     47.2935,     49.2519,     41.2043,     41.2132,     41.2702,     42.9473,     42.9474,     43.9279
     159,          2.633333,     37.5422,     37.1672,     36.7046,     36.3123,     34.4306,     33.2797,     32.5790,     37.8554,     37.8743,     37.9063,     38.1816,     38.4051,     38.4967,     38.5100,     38.5592,     38.9163,     39.3947,     38.9229,     40.1735,     40.3858,     40.5985,     40.7774,     40.8902,     40.9021,     40.9100,     45.5507,     45.3468,     41.0296,     41.0509,     41.0756,     41.1834,     41.3520,     41.8525,     42.3067,     42.6342,     43.2391,     43.6072,     44.0760,     44.2518,     44.4232,     44.5300,     45.2080,     46.1218,     46.3964,     46.6241,     47.2764,     49.2442,     41.1852,     41.1945,     41.2562,     42.9446,     42.9446,     43.9255
     160,          2.650000,     37.5285,     37.1534,     36.6884,     36.2999,     34.4097,     33.2698,     32.5790,     37.8386,     37.8575,     37.8895,     38.1646,     38.3872,     38.4781,     38.4912,     38.5400,     38.8993,     39.3810,     38.9057,     40.1637,     40.3728,     40.5827,     40.7594,     40.8712,     40.8829,     40.8908,     45.5341,     45.3362,     41.0098,     41.0310,     41.0557,     41.1642,     41.3340,     41.8357,     42.2881,     42.6142,     43.2157,     43.5822,     44.0497,     44.2258,     44.3980,     44.5055,     45.2010,     46.1026,     46.3760,     46.6043,     47.2604,     49.2355,     41.1660,     41.1757,     41.2424,     42.9419,     42.9419,     43.9231
     161,          2.666667,     37.5150,     37.1399,     36.6730,     36.2887,     34.3903,     33.2601,     32.5790,     37.8197,     37.8387,     37.8708,     38.1466,     38.3688,     38.4593,     38.4723,     38.5209,     38.8831,     39.3665,     38.8895,     40.1530,     40.3592,     40.5668,     40.7413,     40.8520,     40.8636,     40.8714,     45.5190,     45.3265,     40.9901,     41.0112,     41.0358,     41.1450,     41.3163,     41.8193,     42.2702,     42.5949,     43.1933,     43.5584,     44.0254,     44.2017,     44.3747,     44.4829,     45.1947,     46.0849,     46.3573,     46.5857,     47.2447,     49.2264,     41.1469,     41.1569,     41.2291,     42.9391,     42.9392,     43.9206
     162,          2.683333,     37.4984,     37.1249,     36.6581,     36.2777,     34.3722,     33.2509,     32.5790,     37.8023,     37.8210,     37.8528,     38.1278,     38.3500,     38.4400,     38.4530,     38.5014,     38.8663,     39.3552,     38.8716,     40.1407,     40.3450,     40.5504,     40.7229,     40.8326,     40.8441,     40.8519,     45.5048,     45.3174,     40.9703,     40.9913,     41.0159,     41.1261,     41.2992,     41.8039,     42.2534,     42.5768,     43.1725,     43.5364,     44.0028,     44.1795,     44.3532,     44.4619,     45.1888,     46.0682,     46.3394,     46.5679,     47.2283,     49.2128,     41.1280,     41.1384,     41.2164,     42.9364,     42.9364,     43.9174
     163,          2.700000,     37.4820,     37.1089,     36.6421,     36.2665,     34.3552,     33.2423,     32.5790,     37.7864,     37.8049,     37.8364,     38.1094,     38.3309,     38.4205,     38.4334,     38.4816,     38.8493,     39.3457,     38.8545,     40.1265,     40.3297,     40.5335,     40.7044,     40.8134,     40.8248,     40.8326,     45.4908,     45.3086,     40.9509,     40.9718,     40.9964,     41.1078,     41.2830,     41.7896,     42.2378,     42.5601,     43.1532,     43.5159,     43.9818,     44.1586,     44.3328,     44.4420,     45.1831,     46.0514,     46.3212,     46.5488,     47.2081,     49.1936,     41.1097,     41.1204,     41.2043,     42.9336,     42.9336,     43.9134
     164,          2.716667,     37.4663,     37.0936,     36.6262,     36.2548,     34.3388,     33.2341,     32.5790,     37.7703,     37.7887,     37.8200,     38.0912,     38.3121,     38.4013,     38.4141,     38.4623,     38.8328,     39.3360,     38.8380,     40.1108,     40.3138,     40.5164,     40.6860,     40.7942,     40.8055,     40.8133,     45.4759,     45.2994,     40.9317,     40.9526,     40.9773,     41.0901,     41.2675,     41.7762,     42.2231,     42.5442,     43.1347,     43.4962,     43.9612,     44.1380,     44.3125,     44.4221,     45.1772,     46.0333,     46.3011,     46.5275,     47.1845,     49.1744,     41.0919,     41.1029,     41.1925,     42.9304,     42.9304,     43.9093
     165,          2.733334,     37.4511,     37.0786,     36.6104,     36.2424,     34.3223,     33.2266,     32.5790,     37.7537,     37.7721,     37.8034,     38.0738,     38.2935,     38.3822,     38.3950,     38.4430,     38.8163,     39.3258,     38.8214,     40.0933,     40.2973,     40.4994,     40.6678,     40.7754,     40.7867,     40.7944,     45.4595,     45.2894,     40.9131,     40.9339,     40.9587,     41.0728,     41.2525,     41.7631,     42.2087,     42.5285,     43.1163,     43.4764,     43.9403,     44.1170,     44.2915,     44.4013,     45.1708,     46.0131,     46.2787,     46.5037,     47.1588,     49.1558,     41.0747,     41.0859,     41.1808,     42.9269,     42.9269,     43.9052
     166,          2.750000,     37.4363,     37.0641,     36.5947,     36.2300,     34.3057,     33.2191,     32.5790,     37.7366,     37.7550,     37.7863,     38.0563,     38.2750,     38.3634,     38.3761,     38.4241,     38.7997,     39.3139,     38.8048,     40.0748,     40.2801,     40.4821,     40.6496,     40.7567,     40.7679,     40.7755,     45.4413,     45.2783,     40.8944,     40.9153,     40.9401,     41.0556,     41.2376,     41.7499,     42.1939,     42.5124,     43.0973,     43.4556,     43.9180,     44.0944,     44.2688,     44.3786,     45.1637,     45.9907,     46.2540,     46.4778,     47.1316,     49.1373,     41.0575,     41.0690,     41.1699,     42.9237,     42.9237,     43.9010
     167,          2.766667,     37.4220,     37.0501,     36.5796,     36.2177,     34.2892,     33.2116,     32.5790,     37.7191,     37.7374,     37.7687,     38.0385,     38.2566,     38.3441,     38.3567,     38.4043,     38.7800,     39.2982,     38.7850,     40.0602,     40.2645,     40.4653,     40.6316,     40.7381,     40.7493,     40.7569,     45.4219,     45.2663,     40.8759,     40.8967,     40.9216,     41.0385,     41.2224,     41.7361,     42.1783,     42.4953,     43.0768,     43.4332,     43.8939,     44.0700,     44.2442,     44.3541,     45.1561,     45.9668,     46.2277,     46.4503,     47.1035,     49.1174,     41.0404,     41.0522,     41.1593,     42.9202,     42.9202,     43.8960
     168,          2.783334,     37.4065,     37.0355,     36.5645,     36.2053,     34.2728,     33.2047,     32.5790,     37.7010,     37.7192,     37.7504,     38.0192,     38.2374,     38.3242,     38.3367,     38.3841,     38.7600,     39.2819,     38.7649,     40.0473,     40.2499,     40.4489,     40.6138,     40.7196,     40.7306,     40.7383,     45.4016,     45.2536,     40.8574,     40.8781,     40.9030,     41.0210,     41.2067,     41.7214,     42.1615,     42.4768,     43.0547,     43.4091,     43.8680,     44.0436,     44.2177,     44.3278,     45.1479,     45.9414,     46.1997,     46.4211,     47.0735,     49.0962,     41.0229,     41.0352,     41.1484,     42.9163,     42.9163,     43.8906
     169,          2.800000,     37.3900,     37.0197,     36.5484,     36.1928,     34.2564,     33.1978,     32.5790,     37.6833,     37.7015,     37.7324,     37.9998,     38.2178,     38.3038,     38.3163,     38.3634,     38.7389,     39.2691,     38.7437,     40.0343,     40.2353,     40.4325,     40.5959,     40.7008,     40.7118,     40.7194,     45.3802,     45.2403,     40.8383,     40.8589,     40.8838,     41.0029,     41.1902,     41.7056,     42.1435,     42.4570,     43.0310,     43.3833,     43.8403,     44.0155,     44.1896,     44.2999,     45.1393,     45.9146,     46.1701,     46.3902,     47.0421,     49.0750,     41.0048,     41.0175,     41.1372,     42.9122,     42.9122,     43.8851
     170,          2.816667,     37.3737,     37.0042,     36.5317,     36.1796,     34.2399,     33.1909,     32.5790,     37.6656,     37.6835,     37.7144,     37.9806,     38.1981,     38.2833,     38.2956,     38.3424,     38.7185,     39.2574,     38.7232,     40.0212,     40.2206,     40.4160,     40.5777,     40.6818,     40.6926,     40.7001,     45.3580,     45.2263,     40.8187,     40.8392,     40.8640,     40.9841,     41.1729,     41.6888,     42.1243,     42.4359,     43.0057,     43.3558,     43.8108,     43.9856,     44.1597,     44.2704,     45.1303,     45.8862,     46.1389,     46.3578,     47.0094,     49.0533,     40.9861,     40.9992,     41.1262,     42.9081,     42.9081,     43.8793
     171,          2.833333,     37.3576,     36.9889,     36.5147,     36.1657,     34.2234,     33.1841,     32.5790,     37.6477,     37.6656,     37.6962,     37.9612,     38.1778,     38.2626,     38.2748,     38.3215,     38.7000,     39.2456,     38.7047,     40.0076,     40.2056,     40.3991,     40.5591,     40.6622,     40.6729,     40.6804,     45.3349,     45.2119,     40.7986,     40.8189,     40.8436,     40.9647,     41.1549,     41.6711,     42.1041,     42.4137,     42.9792,     43.3269,     43.7800,     43.9543,     44.1284,     44.2394,     45.1209,     45.8568,     46.1064,     46.3240,     46.9759,     49.0316,     40.9667,     40.9804,     41.1154,     42.9038,     42.9038,     43.8733
     172,          2.850000,     37.3417,     36.9737,     36.4976,     36.1512,     34.2062,     33.1772,     32.5790,     37.6298,     37.6476,     37.6781,     37.9419,     38.1574,     38.2417,     38.2538,     38.3004,     38.6815,     39.2336,     38.6862,     39.9934,     40.1900,     40.3817,     40.5400,     40.6419,     40.6525,     40.6598,     45.3111,     45.1969,     40.7776,     40.7977,     40.8223,     40.9443,     41.1360,     41.6524,     42.0828,     42.3903,     42.9511,     43.2963,     43.7474,     43.9213,     44.0957,     44.2072,     45.1112,     45.8260,     46.0724,     46.2890,     46.9424,     49.0144,     40.9465,     40.9607,     41.1049,     42.8996,     42.8996,     43.8684
     173,          2.866667,     37.3259,     36.9586,     36.4804,     36.1361,     34.1884,     33.1704,     32.5790,     37.6121,     37.6297,     37.6601,     37.9227,     38.1368,     38.2206,     38.2326,     38.2791,     38.6627,     39.2214,     38.6673,     39.9788,     40.1739,     40.3637,     40.5200,     40.6208,     40.6313,     40.6386,     45.2871,     45.1818,     40.7558,     40.7757,     40.8001,     40.9232,     41.1164,     41.6329,     42.0604,     42.3657,     42.9218,     43.2645,     43.7135,     43.8871,     44.0617,     44.1738,     45.1013,     45.7946,     46.0381,     46.2540,     46.9106,     48.9987,     40.9255,     40.9404,     41.0951,     42.8955,     42.8955,     43.8635
     174,          2.883333,     37.3101,     36.9437,     36.4633,     36.1206,     34.1706,     33.1635,     32.5790,     37.5946,     37.6121,     37.6422,     37.9034,     38.1157,     38.1990,     38.2110,     38.2573,     38.6433,     39.2087,     38.6479,     39.9637,     40.1571,     40.3450,     40.4993,     40.5989,     40.6093,     40.6165,     45.2633,     45.1668,     40.7331,     40.7528,     40.7772,     40.9014,     41.0960,     41.6127,     42.0372,     42.3403,     42.8914,     43.2314,     43.6786,     43.8519,     44.0270,     44.1398,     45.0912,     45.7633,     46.0039,     46.2194,     46.8801,     48.9823,     40.9037,     40.9196,     41.0859,     42.8914,     42.8914,     43.8584
     175,          2.900000,     37.2945,     36.9289,     36.4459,     36.1048,     34.1520,     33.1566,     32.5790,     37.5771,     37.5945,     37.6244,     37.8840,     38.0940,     38.1769,     38.1888,     38.2349,     38.6232,     39.1957,     38.6278,     39.9481,     40.1397,     40.3255,     40.4778,     40.5762,     40.5864,     40.5936,     45.2402,     45.1522,     40.7096,     40.7291,     40.7533,     40.8789,     41.0753,     41.5919,     42.0133,     42.3142,     42.8601,     43.1977,     43.6433,     43.8166,     43.9925,     44.1062,     45.0815,     45.7323,     45.9701,     46.1853,     46.8499,     48.9647,     40.8812,     40.8981,     41.0772,     42.8871,     42.8871,     43.8530
     176,          2.916667,     37.2788,     36.9142,     36.4284,     36.0886,     34.1337,     33.1496,     32.5790,     37.5595,     37.5768,     37.6065,     37.8644,     38.0718,     38.1541,     38.1659,     38.2119,     38.6024,     39.1822,     38.6069,     39.9319,     40.1217,     40.3054,     40.4557,     40.5528,     40.5628,     40.5699,     45.2175,     45.1379,     40.6854,     40.7047,     40.7288,     40.8559,     41.0542,     41.5710,     41.9894,     42.2880,     42.8287,     43.1641,     43.6081,     43.7813,     43.9581,     44.0728,     45.0718,     45.7017,     45.9367,     46.1514,     46.8195,     48.9458,     40.8583,     40.8763,     41.0687,     42.8826,     42.8826,     43.8476
     177,          2.933333,     37.2629,     36.8992,     36.4106,     36.0718,     34.1152,     33.1427,     32.5790,     37.5416,     37.5587,     37.5883,     37.8442,     38.0489,     38.1304,     38.1421,     38.1879,     38.5807,     39.1685,     38.5852,     39.9151,     40.1030,     40.2846,     40.4327,     40.5286,     40.5385,     40.5455,     45.1954,     45.1238,     40.6605,     40.6795,     40.7036,     40.8324,     41.0331,     41.5501,     41.9653,     42.2617,     42.7973,     43.1304,     43.5730,     43.7463,     43.9240,     44.0398,     45.0623,     45.6713,     45.9034,     46.1176,     46.7887,     48.9296,     40.8349,     40.8541,     41.0616,     42.8784,     42.8784,     43.8427
     178,          2.950000,     37.2463,     36.8840,     36.3924,     36.0543,     34.0965,     33.1358,     32.5790,     37.5228,     37.5398,     37.5690,     37.8229,     38.0257,     38.1062,     38.1178,     38.1634,     38.5582,     39.1545,     38.5627,     39.8976,     40.0838,     40.2634,     40.4092,     40.5038,     40.5136,     40.5205,     45.1736,     45.1101,     40.6351,     40.6540,     40.6780,     40.8090,     41.0122,     41.5294,     41.9414,     42.2356,     42.7661,     43.0969,     43.5381,     43.7115,     43.8903,     44.0073,     45.0530,     45.6411,     45.8703,     46.0840,     46.7599,     48.9183,     40.8116,     40.8321,     41.0556,     42.8743,     42.8743,     43.8383
     179,          2.966667,     37.2291,     36.8681,     36.3734,     36.0357,     34.0772,     33.1289,     32.5790,     37.5033,     37.5201,     37.5491,     37.8009,     38.0018,     38.0813,     38.0927,     38.1380,     38.5348,     39.1403,     38.5393,     39.8797,     40.0640,     40.2413,     40.3851,     40.4783,     40.4880,     40.4948,     45.1522,     45.0967,     40.6092,     40.6279,     40.6519,     40.7853,     40.9913,     41.5088,     41.9177,     42.2097,     42.7350,     43.0635,     43.5036,     43.6771,     43.8571,     43.9753,     45.0438,     45.6108,     45.8375,     46.0514,     46.7334,     48.9072,     40.7880,     40.8100,     41.0504,     42.8702,     42.8702,     43.8338
     180,          2.983334,     37.2116,     36.8520,     36.3540,     36.0161,     34.0581,     33.1221,     32.5790,     37.4835,     37.5001,     37.5289,     37.7783,     37.9774,     38.0560,     38.0674,     38.1124,     38.5116,     39.1265,     38.5161,     39.8618,     40.0442,     40.2192,     40.3609,     40.4529,     40.4624,     40.4692,     45.1318,     45.0839,     40.5833,     40.6019,     40.6259,     40.7620,     40.9710,     41.4887,     41.8944,     42.1843,     42.7045,     43.0308,     43.4698,     43.6434,     43.8248,     43.9442,     45.0349,     45.5818,     45.8061,     46.0203,     46.7087,     48.8948,     40.7647,     40.7884,     41.0460,     42.8661,     42.8661,     43.8292
     181,          3.000000,     37.1936,     36.8356,     36.3336,     35.9949,     34.0385,     33.1152,     32.5790,     37.4632,     37.4796,     37.5081,     37.7553,     37.9523,     38.0301,     38.0414,     38.0861,     38.4881,     39.1128,     38.4926,     39.8438,     40.0240,     40.1967,     40.3362,     40.4269,     40.4364,     40.4431,     45.1122,     45.0716,     40.5570,     40.5754,     40.5996,     40.7386,     40.9509,     41.4687,     41.8712,     42.1589,     42.6742,     42.9982,     43.4361,     43.6100,     43.7929,     43.9135,     45.0263,     45.5535,     45.7755,     45.9901,     46.6844,     48.8808,     40.7414,     40.7668,     41.0424,     42.8622,     42.8622,     43.8245
